Event Name,Time,Distinct ID,City,Country,Operating System,Duration
splash_to_Dashboard,1683311695.656,6426bc59041f1d8f6eb0a87f::C25388FA-9283-4AAD-9070-C3D20E7CAD9E,Delhi,IN,iOS,3.339
splash_to_Dashboard,1683310635.799,645525ec11c6e3f4fc10b4e3::ECAD9DC4-67D2-4494-921F-7D67EE7504D5,Delhi,IN,iOS,3.45
splash_to_Dashboard,1683309120.093,6426bc59041f1d8f6eb0a87f::C25388FA-9283-4AAD-9070-C3D20E7CAD9E,Delhi,IN,iOS,9.435
splash_to_Dashboard,1683305453.403,645525ec11c6e3f4fc10b4e3::ECAD9DC4-67D2-4494-921F-7D67EE7504D5,Delhi,IN,iOS,4.128
splash_to_Dashboard,1683303074.058,640b1448674dacfa2631eb8c::3FA94DDC-0BF1-4CF0-A169-E8EEFE2399EA,Delhi,IN,iOS,9.058
splash_to_Dashboard,1683299418.147,640db9d1674dacfa2687018b::D989DA59-DDD8-43E9-8B9B-519C5F7381B7,Delhi,IN,iOS,5.01
splash_to_Dashboard,1683296220.66,640db9d1674dacfa2687018b::D989DA59-DDD8-43E9-8B9B-519C5F7381B7,Delhi,IN,iOS,4.762
splash_to_Dashboard,1683293095.217,642432f1bbbcd43aa744d7bd::1A7C57CF-BC33-47C8-A2E4-166255D8D51C,Delhi,IN,iOS,11.165
splash_to_Dashboard,1683292465.593,643e937ebdac9e109d21bf7f::414E6CC9-BEBA-4768-9316-1F0FEDB2D299,Delhi,IN,iOS,3.204
splash_to_Dashboard,1683290903.831,642ff52a4c416cbe9fbac7d3::AF2940F3-2774-4D42-862E-5E1224F43759,Delhi,IN,iOS,3.668
splash_to_Dashboard,1683289987.025,642ff52a4c416cbe9fbac7d3::AF2940F3-2774-4D42-862E-5E1224F43759,Delhi,IN,iOS,17.857
splash_to_Dashboard,1683288601.727,64132747674dacfa26363f03::BEB75474-D408-4B69-9247-3089250D377B,Delhi,IN,iOS,32267.922
splash_to_Dashboard,1683288086.16,640db9d1674dacfa2687018b::D989DA59-DDD8-43E9-8B9B-519C5F7381B7,Delhi,IN,iOS,10.164
splash_to_Dashboard,1683283541.559,6426bc59041f1d8f6eb0a87f::C25388FA-9283-4AAD-9070-C3D20E7CAD9E,Delhi,IN,iOS,5.852
splash_to_Dashboard,1683272998.199,643e937ebdac9e109d21bf7f::414E6CC9-BEBA-4768-9316-1F0FEDB2D299,Delhi,IN,iOS,3.544
splash_to_Dashboard,1683270737.343,64182b2f674dacfa26d7c991::3A104638-FE15-48B0-B837-BEAF3086ADAA,Delhi,IN,iOS,4.118
splash_to_Dashboard,1683268007.308,64520b98dfe74e10bff34e6a::6D4A1107-3A93-41C1-9A78-D89B51C7E865,Delhi,IN,iOS,5.532
splash_to_Dashboard,1683266487.659,644bd302bb62e3108690e685::4B3673CC-78DB-4A23-90AB-D1760B6EFE87,Delhi,IN,iOS,4.094
splash_to_Dashboard,1683257385.371,644671a510a89e1ddbf673d1::5783BAD0-00B8-4DE1-B7A9-8AAE218E106D,Delhi,IN,iOS,2104.312
splash_to_Dashboard,1683254462.39,644e2a167e630310bbfb1d97::6CA1C926-91E9-4D6A-9A1B-1BACF0E21F6E,Delhi,IN,iOS,3.399
splash_to_Dashboard,1683249584.547,6426bc59041f1d8f6eb0a87f::C25388FA-9283-4AAD-9070-C3D20E7CAD9E,Delhi,IN,iOS,3.417
splash_to_Dashboard,1683238728.168,641ffb1a674dacfa26d7bc49::EFC25A9C-2E1B-482F-99B2-C0086CE4F890,Delhi,IN,iOS,85.368
splash_to_Dashboard,1683238530.261,63ece59d4bb1fe648aac13d3::9F76A942-B50E-4548-8BE0-E5765E2F7C69,Delhi,IN,iOS,6.988
splash_to_Dashboard,1683236067.115,6426bc59041f1d8f6eb0a87f::C25388FA-9283-4AAD-9070-C3D20E7CAD9E,Delhi,IN,iOS,4.148
splash_to_Dashboard,1683228871.581,6401eed49f741c4433c564ef::3BFBAC82-0C76-4445-B300-F8EE8E28626A,Gurgaon,IN,iOS,3.182
splash_to_Dashboard,1683228428.859,6401eed49f741c4433c564ef::3BFBAC82-0C76-4445-B300-F8EE8E28626A,Gurgaon,IN,iOS,4759.396
splash_to_Dashboard,1683217617.147,644671a510a89e1ddbf673d1::5783BAD0-00B8-4DE1-B7A9-8AAE218E106D,Delhi,IN,iOS,4.222
splash_to_Dashboard,1683217421.514,640db9d1674dacfa2687018b::D989DA59-DDD8-43E9-8B9B-519C5F7381B7,Chandigarh,IN,iOS,4.097
splash_to_Dashboard,1683215672.255,6422e9d5674dacfa2637d15c::53B362C0-B67F-4921-8559-80A7FDFCF85C,Delhi,IN,iOS,3.449
splash_to_Dashboard,1683212192.812,642d5ac27757a413d1c8d407::635ED81B-6D0B-4C44-AEEB-9D64BAE6E262,Delhi,IN,iOS,4.596
splash_to_Dashboard,1683209995.179,64520b98dfe74e10bff34e6a::6D4A1107-3A93-41C1-9A78-D89B51C7E865,Delhi,IN,iOS,4.61
splash_to_Dashboard,1683207501.051,64520b98dfe74e10bff34e6a::6D4A1107-3A93-41C1-9A78-D89B51C7E865,Delhi,IN,iOS,4.354
splash_to_Dashboard,1683197015.94,644d63287e630310a6d3fab7::2317DD6F-6771-4626-B2B8-B7CC1E82DF67,Mumbai,IN,iOS,4.302
splash_to_Dashboard,1683196244.716,64520b98dfe74e10bff34e6a::6D4A1107-3A93-41C1-9A78-D89B51C7E865,Delhi,IN,iOS,8.346
splash_to_Dashboard,1683189097.933,6426bc59041f1d8f6eb0a87f::C25388FA-9283-4AAD-9070-C3D20E7CAD9E,Delhi,IN,iOS,2.671
splash_to_Dashboard,1683188114.235,64182b2f674dacfa26d7c991::3A104638-FE15-48B0-B837-BEAF3086ADAA,Delhi,IN,iOS,6.882
splash_to_Dashboard,1683187799.329,64520b98dfe74e10bff34e6a::6D4A1107-3A93-41C1-9A78-D89B51C7E865,Delhi,IN,iOS,4.38
splash_to_Dashboard,1683187578.3,64520b98dfe74e10bff34e6a::6D4A1107-3A93-41C1-9A78-D89B51C7E865,Delhi,IN,iOS,4.231
splash_to_Dashboard,1683185781.837,644671a510a89e1ddbf673d1::5783BAD0-00B8-4DE1-B7A9-8AAE218E106D,,IN,iOS,2270.84
splash_to_Dashboard,1683184275.943,64520b98dfe74e10bff34e6a::6D4A1107-3A93-41C1-9A78-D89B51C7E865,Delhi,IN,iOS,19.476
splash_to_Dashboard,1683182508.474,64425593bb62e310a96c76b6::FCE50781-1520-4013-B487-5A0551D96830,Helsinki,FI,iOS,4.373
splash_to_Dashboard,1683177132.738,64520b98dfe74e10bff34e6a::6D4A1107-3A93-41C1-9A78-D89B51C7E865,Delhi,IN,iOS,6.129
splash_to_Dashboard,1683174416.611,6422e9d5674dacfa2637d15c::53B362C0-B67F-4921-8559-80A7FDFCF85C,Delhi,IN,iOS,3.477
splash_to_Dashboard,1683165586.044,64425593bb62e310a96c76b6::FCE50781-1520-4013-B487-5A0551D96830,Delhi,IN,iOS,3.974
splash_to_Dashboard,1683164346.193,6422e9d5674dacfa2637d15c::53B362C0-B67F-4921-8559-80A7FDFCF85C,Gurgaon,IN,iOS,3.303
splash_to_Dashboard,1683149805.945,6426bc59041f1d8f6eb0a87f::C25388FA-9283-4AAD-9070-C3D20E7CAD9E,Gurgaon,IN,iOS,52.009
splash_to_Dashboard,1683149676.374,6426bc59041f1d8f6eb0a87f::C25388FA-9283-4AAD-9070-C3D20E7CAD9E,Delhi,IN,iOS,4.247
splash_to_Dashboard,1683132819.395,642bef377757a413d19a8632::BB98EF2F-26CB-4484-BD1E-5DC1687B7A2E,Delhi,IN,iOS,3.309
splash_to_Dashboard,1683127506.304,644671a510a89e1ddbf673d1::5783BAD0-00B8-4DE1-B7A9-8AAE218E106D,Delhi,IN,iOS,3.129
splash_to_Dashboard,1683125506.468,644671a510a89e1ddbf673d1::5783BAD0-00B8-4DE1-B7A9-8AAE218E106D,Delhi,IN,iOS,3.21
splash_to_Dashboard,1683121377.427,63f33e134bb1fe648be041ab::7D0204EE-F45A-4F9A-A9A0-71710F115E1F,Delhi,IN,iOS,8.179
splash_to_Dashboard,1683117962.085,644671a510a89e1ddbf673d1::5783BAD0-00B8-4DE1-B7A9-8AAE218E106D,Delhi,IN,iOS,4.746
splash_to_Dashboard,1683114958.871,643503d24c416cbe9f5e05db::EF636E39-BBAE-4567-B3B7-E3068117712B,Delhi,IN,iOS,3.24
splash_to_Dashboard,1683112339.181,63f33e134bb1fe648be041ab::7D0204EE-F45A-4F9A-A9A0-71710F115E1F,Delhi,IN,iOS,8.733
splash_to_Dashboard,1683111941.309,63f33e134bb1fe648be041ab::7D0204EE-F45A-4F9A-A9A0-71710F115E1F,Delhi,IN,iOS,10.07
splash_to_Dashboard,1683111068.86,642432f1bbbcd43aa744d7bd::1A7C57CF-BC33-47C8-A2E4-166255D8D51C,Delhi,IN,iOS,33.539
splash_to_Dashboard,1683107540.856,644671a510a89e1ddbf673d1::5783BAD0-00B8-4DE1-B7A9-8AAE218E106D,,IN,iOS,3.507
splash_to_Dashboard,1683103885.21,644671a510a89e1ddbf673d1::5783BAD0-00B8-4DE1-B7A9-8AAE218E106D,,IN,iOS,12.314
splash_to_Dashboard,1683103854.212,63f33e134bb1fe648be041ab::7D0204EE-F45A-4F9A-A9A0-71710F115E1F,Delhi,IN,iOS,7.81
splash_to_Dashboard,1683102712.125,644e2a167e630310bbfb1d97::6CA1C926-91E9-4D6A-9A1B-1BACF0E21F6E,Delhi,IN,iOS,3.838
splash_to_Dashboard,1683100239.702,64425593bb62e310a96c76b6::FCE50781-1520-4013-B487-5A0551D96830,Noida,IN,iOS,3.837
splash_to_Dashboard,1683099944.834,64520b98dfe74e10bff34e6a::6D4A1107-3A93-41C1-9A78-D89B51C7E865,Delhi,IN,iOS,4.829
splash_to_Dashboard,1683099091.91,644e2a167e630310bbfb1d97::6CA1C926-91E9-4D6A-9A1B-1BACF0E21F6E,Delhi,IN,iOS,4.407
splash_to_Dashboard,1683096538.702,6422e9d5674dacfa2637d15c::53B362C0-B67F-4921-8559-80A7FDFCF85C,Gurgaon,IN,iOS,3.357
splash_to_Dashboard,1683096229.913,6422e9d5674dacfa2637d15c::53B362C0-B67F-4921-8559-80A7FDFCF85C,Gurgaon,IN,iOS,3.37
splash_to_Dashboard,1683095414.264,640db9d1674dacfa2687018b::D989DA59-DDD8-43E9-8B9B-519C5F7381B7,Delhi,IN,iOS,4.763
splash_to_Dashboard,1683094258.253,643e937ebdac9e109d21bf7f::414E6CC9-BEBA-4768-9316-1F0FEDB2D299,Delhi,IN,iOS,3.529
splash_to_Dashboard,1683092200.005,6426bc59041f1d8f6eb0a87f::C25388FA-9283-4AAD-9070-C3D20E7CAD9E,Delhi,IN,iOS,3.099
splash_to_Dashboard,1683087194.145,643e937ebdac9e109d21bf7f::414E6CC9-BEBA-4768-9316-1F0FEDB2D299,Delhi,IN,iOS,36.504
splash_to_Dashboard,1683083542.407,644671a510a89e1ddbf673d1::5783BAD0-00B8-4DE1-B7A9-8AAE218E106D,Delhi,IN,iOS,4.027
splash_to_Dashboard,1683078759.556,644e2a167e630310bbfb1d97::6CA1C926-91E9-4D6A-9A1B-1BACF0E21F6E,Delhi,IN,iOS,3.544
splash_to_Dashboard,1683075323.022,6426cbc5041f1d8f6eb2d270::72DB0F8E-D812-45FF-93ED-E09FAA3C3F12,Delhi,IN,iOS,4.777
splash_to_Dashboard,1683046730.823,644aa172bdac9e10a66fa0c5::6800AA8C-0635-40E7-8402-2516B4A472B4,Delhi,IN,iOS,21.15
splash_to_Dashboard,1683044391.024,6426bc59041f1d8f6eb0a87f::C25388FA-9283-4AAD-9070-C3D20E7CAD9E,Delhi,IN,iOS,128.925
splash_to_Dashboard,1683040088.972,642d5ac27757a413d1c8d407::635ED81B-6D0B-4C44-AEEB-9D64BAE6E262,Delhi,IN,iOS,3.571
splash_to_Dashboard,1683037451.955,6426bc59041f1d8f6eb0a87f::C25388FA-9283-4AAD-9070-C3D20E7CAD9E,Delhi,IN,iOS,825.75
splash_to_Dashboard,1683036055.043,640db9d1674dacfa2687018b::D989DA59-DDD8-43E9-8B9B-519C5F7381B7,Delhi,IN,iOS,18.026
splash_to_Dashboard,1683035549.381,6401eed49f741c4433c564ef::3BFBAC82-0C76-4445-B300-F8EE8E28626A,Gurgaon,IN,iOS,4.027
splash_to_Dashboard,1683034794.081,641f1bd0674dacfa26bc2c11::6B91AF8D-20EE-401D-BC5A-6EA52230A035,Delhi,IN,iOS,251.256
splash_to_Dashboard,1683031852.439,640db9d1674dacfa2687018b::D989DA59-DDD8-43E9-8B9B-519C5F7381B7,Delhi,IN,iOS,4.934
splash_to_Dashboard,1683030479.999,640db9d1674dacfa2687018b::D989DA59-DDD8-43E9-8B9B-519C5F7381B7,Delhi,IN,iOS,4.977
splash_to_Dashboard,1683028651.081,640db9d1674dacfa2687018b::D989DA59-DDD8-43E9-8B9B-519C5F7381B7,Delhi,IN,iOS,4.653
splash_to_Dashboard,1683027330.227,644671a510a89e1ddbf673d1::5783BAD0-00B8-4DE1-B7A9-8AAE218E106D,,IN,iOS,6.391
splash_to_Dashboard,1683023285.766,641f1bd0674dacfa26bc2c11::6B91AF8D-20EE-401D-BC5A-6EA52230A035,Delhi,IN,iOS,188.327
splash_to_Dashboard,1683019306.804,63f33e134bb1fe648be041ab::7D0204EE-F45A-4F9A-A9A0-71710F115E1F,Delhi,IN,iOS,4.866
splash_to_Dashboard,1683008895.429,644e2a167e630310bbfb1d97::6CA1C926-91E9-4D6A-9A1B-1BACF0E21F6E,Delhi,IN,iOS,4.404
splash_to_Dashboard,1683004373.577,644671a510a89e1ddbf673d1::5783BAD0-00B8-4DE1-B7A9-8AAE218E106D,Delhi,IN,iOS,8.286
splash_to_Dashboard,1683000110.396,643503d24c416cbe9f5e05db::EF636E39-BBAE-4567-B3B7-E3068117712B,Delhi,IN,iOS,15.523
splash_to_Dashboard,1682999948.951,640db9d1674dacfa2687018b::D989DA59-DDD8-43E9-8B9B-519C5F7381B7,Chandigarh,IN,iOS,10.995
splash_to_Dashboard,1682999433.983,644e2a167e630310bbfb1d97::6CA1C926-91E9-4D6A-9A1B-1BACF0E21F6E,Delhi,IN,iOS,3.794
splash_to_Dashboard,1682993486.761,64425593bb62e310a96c76b6::FCE50781-1520-4013-B487-5A0551D96830,Delhi,IN,iOS,5.01
splash_to_Dashboard,1682993175.092,644e2a167e630310bbfb1d97::6CA1C926-91E9-4D6A-9A1B-1BACF0E21F6E,Delhi,IN,iOS,3.616
splash_to_Dashboard,1682959914.054,644e2a167e630310bbfb1d97::6CA1C926-91E9-4D6A-9A1B-1BACF0E21F6E,Delhi,IN,iOS,4.57
splash_to_Dashboard,1682958316.747,644671a510a89e1ddbf673d1::5783BAD0-00B8-4DE1-B7A9-8AAE218E106D,Delhi,IN,iOS,4.959
splash_to_Dashboard,1682956152.087,640db9d1674dacfa2687018b::D989DA59-DDD8-43E9-8B9B-519C5F7381B7,Gurgaon,IN,iOS,7.289
